date,tournament,team,scored_goals,matches,conceded_goals,continent
1901,Other,England,11.0,3.0,2.0,Europe
1901,Other,Northern Ireland,0.0,3.0,15.0,Europe
1901,Other,Scotland,14.0,3.0,3.0,Europe
1901,Other,Wales,2.0,3.0,7.0,Europe
1902,Friendly,Austria,5.0,1.0,0.0,Europe
1902,Other,England,3.0,3.0,2.0,Europe
1902,Other,Northern Ireland,4.0,3.0,6.0,Europe
1902,Other,Scotland,12.0,3.0,4.0,Europe
1902,Friendly,Uruguay,0.0,1.0,6.0,Americas
1902,Other,Wales,1.0,3.0,8.0,Europe
1903,Friendly,Argentina,2.0,1.0,3.0,Americas
1903,Friendly,Austria,6.0,2.0,5.0,Europe
1903,Other,England,7.0,3.0,3.0,Europe
1903,Friendly,Hungary,5.0,2.0,6.0,Europe
1903,Other,Northern Ireland,4.0,3.0,4.0,Europe
1903,Other,Scotland,3.0,3.0,3.0,Europe
1903,Other,Wales,1.0,3.0,5.0,Europe
1904,Friendly,Austria,5.0,2.0,7.0,Europe
1904,Friendly,Belgium,3.0,1.0,3.0,Europe
1904,Friendly,Hungary,7.0,2.0,5.0,Europe
1904,Other,Northern Ireland,3.0,3.0,4.0,Europe
1904,Other,Scotland,2.0,3.0,3.0,Europe
1904,Other,Wales,3.0,3.0,4.0,Europe
1905,Other,Argentina,0.0,1.0,0.0,Americas
1905,Friendly,Belgium,8.0,3.0,8.0,Europe
1905,Other,England,5.0,3.0,2.0,Europe
1905,Friendly,France,1.0,2.0,7.0,Europe
1905,Friendly,Hungary,0.0,1.0,0.0,Europe
1905,Friendly,Netherlands,8.0,2.0,1.0,Europe
1905,Other,Northern Ireland,3.0,3.0,7.0,Europe
1905,Other,Scotland,5.0,3.0,4.0,Europe
1905,Other,Wales,6.0,3.0,6.0,Europe
1906,Other,Argentina,4.0,2.0,1.0,Americas
1906,Friendly,Belgium,13.0,3.0,2.0,Europe
1906,Friendly,France,0.0,1.0,5.0,Europe
1906,Friendly,Hungary,3.0,1.0,1.0,Europe
1906,Friendly,Netherlands,2.0,2.0,8.0,Europe
1906,Other,Northern Ireland,4.0,3.0,10.0,Europe
1906,Other,Scotland,3.0,3.0,3.0,Europe
1906,Other,Uruguay,1.0,2.0,4.0,Americas
1906,Other,Wales,6.0,3.0,5.0,Europe
1907,Friendly,Austria,4.0,2.0,5.0,Europe
1907,Friendly,Belgium,4.0,3.0,6.0,Europe
1907,Other,England,3.0,3.0,2.0,Europe
1907,Friendly,Hungary,5.0,2.0,4.0,Europe
1907,Friendly,Netherlands,4.0,2.0,3.0,Europe
1907,Other,Northern Ireland,2.0,3.0,7.0,Europe
1907,Other,Scotland,4.0,3.0,2.0,Europe
1907,Other,Wales,5.0,3.0,3.0,Europe
1908,Other,Argentina,4.0,3.0,4.0,Americas
1908,Friendly,Austria,12.0,5.0,24.0,Europe
1908,Friendly,Belgium,6.0,4.0,9.0,Europe
1908,Friendly,France,4.0,3.0,7.0,Europe
1908,Friendly,Hungary,5.0,3.0,14.0,Europe
1908,Friendly,Netherlands,16.0,4.0,6.0,Europe
1908,Other,Northern Ireland,2.0,3.0,8.0,Europe
1908,Other,Scotland,8.0,3.0,2.0,Europe
1908,Friendly,Sweden,15.0,3.0,10.0,Europe
1908,Friendly,Switzerland,6.0,2.0,5.0,Europe
1908,Other,Uruguay,4.0,3.0,4.0,Americas
1908,Other,Wales,2.0,3.0,10.0,Europe
1909,Other,Argentina,7.0,3.0,4.0,Americas
1909,Friendly,Austria,7.0,4.0,15.0,Europe
1909,Friendly,Belgium,7.0,3.0,10.0,Europe
1909,Other,England,8.0,3.0,0.0,Europe
1909,Friendly,Germany,4.0,2.0,3.0,Europe
1909,Friendly,Hungary,14.0,6.0,21.0,Europe
1909,Friendly,Netherlands,8.0,2.0,2.0,Europe
1909,Other,Northern Ireland,2.0,3.0,12.0,Europe
1909,Other,Scotland,7.0,3.0,5.0,Europe
1909,Other,Uruguay,4.0,3.0,7.0,Americas
1909,Other,Wales,6.0,3.0,6.0,Europe
1910,Friendly,Argentina,15.0,4.0,3.0,Americas
1910,Other,Argentina,4.0,3.0,10.0,Americas
1910,Friendly,Austria,2.0,2.0,4.0,Europe
1910,Friendly,Belgium,10.0,4.0,9.0,Europe
1910,Friendly,Chile,2.0,4.0,14.0,Americas
1910,Friendly,France,2.0,2.0,10.0,Europe
1910,Friendly,Germany,6.0,4.0,11.0,Europe
1910,Friendly,Hungary,10.0,3.0,3.0,Europe
1910,Friendly,Italy,7.0,2.0,8.0,Europe
1910,Friendly,Netherlands,15.0,4.0,6.0,Europe
1910,Other,Northern Ireland,3.0,3.0,5.0,Europe
1910,Friendly,Norway,0.0,1.0,4.0,Europe
1910,Other,Scotland,3.0,3.0,1.0,Europe
1910,Friendly,Switzerland,2.0,1.0,3.0,Europe
1910,Other,Uruguay,10.0,3.0,4.0,Americas
1910,Other,Wales,4.0,3.0,3.0,Europe
1911,Other,Argentina,6.0,5.0,8.0,Americas
1911,Friendly,Austria,5.0,3.0,4.0,Europe
1911,Friendly,Belgium,11.0,4.0,10.0,Europe
1911,Other,England,6.0,3.0,2.0,Europe
1911,Friendly,Finland,2.0,1.0,5.0,Europe
1911,Friendly,France,9.0,5.0,18.0,Europe
1911,Friendly,Germany,14.0,6.0,15.0,Europe
1911,Friendly,Hungary,20.0,7.0,6.0,Europe
1911,Friendly,Italy,4.0,4.0,8.0,Europe
1911,Friendly,Luxembourg,1.0,1.0,4.0,Europe
1911,Friendly,Netherlands,8.0,2.0,2.0,Europe
1911,Other,Northern Ireland,2.0,3.0,6.0,Europe
1911,Other,Scotland,5.0,3.0,3.0,Europe
1911,Friendly,Sweden,14.0,4.0,8.0,Europe
1911,Friendly,Switzerland,14.0,6.0,19.0,Europe
1911,Other,Uruguay,8.0,5.0,6.0,Americas
1911,Other,Wales,4.0,3.0,6.0,Europe
1912,Other,Argentina,3.0,4.0,9.0,Americas
1912,Friendly,Austria,11.0,7.0,14.0,Europe
1912,Friendly,Belgium,14.0,4.0,9.0,Europe
1912,Friendly,Denmark,3.0,1.0,1.0,Europe
1912,Friendly,France,9.0,3.0,5.0,Europe
1912,Friendly,Germany,14.0,5.0,16.0,Europe
1912,Friendly,Hungary,41.0,8.0,7.0,Europe
1912,Friendly,Italy,5.0,3.0,12.0,Europe
1912,Friendly,Netherlands,17.0,5.0,12.0,Europe
1912,Other,Northern Ireland,5.0,3.0,12.0,Europe
1912,Friendly,Norway,6.0,5.0,14.0,Europe
1912,Friendly,Russia,1.0,3.0,23.0,Europe
1912,Other,Scotland,6.0,3.0,2.0,Europe
1912,Friendly,Sweden,15.0,4.0,6.0,Europe
1912,Friendly,Switzerland,4.0,3.0,15.0,Europe
1912,Friendly,Uruguay,1.0,1.0,3.0,Americas
1912,Other,Uruguay,9.0,4.0,3.0,Americas
1912,Other,Wales,2.0,3.0,6.0,Europe
1913,Friendly,Argentina,5.0,3.0,2.0,Americas
1913,Other,Argentina,6.0,4.0,2.0,Americas
1913,Friendly,Austria,6.0,3.0,8.0,Europe
1913,Friendly,Belgium,20.0,7.0,9.0,Europe
1913,Friendly,Chile,0.0,1.0,2.0,Americas
1913,Friendly,Denmark,22.0,3.0,1.0,Europe
1913,Other,England,6.0,3.0,5.0,Europe
1913,Friendly,France,13.0,4.0,4.0,Europe
1913,Friendly,Germany,4.0,3.0,12.0,Europe
1913,Friendly,Hungary,10.0,3.0,4.0,Europe
1913,Friendly,Italy,1.0,3.0,3.0,Europe
1913,Friendly,Netherlands,5.0,2.0,7.0,Europe
1913,Other,Northern Ireland,3.0,3.0,4.0,Europe
1913,Friendly,Norway,2.0,3.0,11.0,Europe
1913,Friendly,Russia,2.0,2.0,5.0,Europe
1913,Friendly,Sweden,14.0,6.0,22.0,Europe
1913,Friendly,Switzerland,4.0,4.0,9.0,Europe
1913,Other,Uruguay,2.0,4.0,6.0,Americas
1913,Other,Wales,4.0,3.0,4.0,Europe
1914,Friendly,Argentina,3.0,1.0,0.0,Americas
1914,Other,Argentina,4.0,3.0,5.0,Americas
1914,Friendly,Austria,5.0,4.0,4.0,Europe
1914,Friendly,Belgium,7.0,3.0,12.0,Europe
1914,Friendly,Denmark,4.0,1.0,3.0,Europe
1914,Other,England,3.0,3.0,6.0,Europe
1914,Friendly,France,11.0,5.0,17.0,Europe
1914,Friendly,Hungary,10.0,5.0,7.0,Europe
1914,Friendly,Italy,4.0,4.0,1.0,Europe
1914,Friendly,Luxembourg,5.0,1.0,4.0,Europe
1914,Friendly,Netherlands,15.0,4.0,12.0,Europe
1914,Other,Northern Ireland,6.0,3.0,2.0,Europe
1914,Friendly,Norway,1.0,3.0,9.0,Europe
1914,Other,Scotland,4.0,3.0,2.0,Europe
1914,Friendly,Sweden,15.0,5.0,6.0,Europe
1914,Friendly,Switzerland,3.0,3.0,4.0,Europe
1914,Other,Uruguay,4.0,2.0,4.0,Americas
1914,Other,Wales,1.0,3.0,4.0,Europe
1915,Other,Argentina,5.0,3.0,5.0,Americas
1915,Friendly,Austria,12.0,4.0,12.0,Europe
1915,Friendly,Denmark,12.0,3.0,1.0,Europe
1915,Friendly,Hungary,12.0,4.0,12.0,Europe
1915,Friendly,Italy,3.0,1.0,1.0,Europe
1915,Friendly,Norway,4.0,3.0,14.0,Europe
1915,Friendly,Sweden,6.0,4.0,7.0,Europe
1915,Other,Uruguay,5.0,3.0,5.0,Americas
1916,Copa América,Argentina,7.0,3.0,2.0,Americas
1916,Friendly,Argentina,9.0,3.0,5.0,Americas
1916,Other,Argentina,6.0,3.0,2.0,Americas
1916,Friendly,Austria,10.0,4.0,8.0,Europe
1916,Copa América,Brazil,3.0,3.0,4.0,Americas
1916,Copa América,Chile,2.0,3.0,11.0,Americas
1916,Friendly,Denmark,12.0,4.0,4.0,Europe
1916,Friendly,Hungary,8.0,4.0,10.0,Europe
1916,Friendly,Norway,1.0,5.0,17.0,Europe
1916,Friendly,Sweden,12.0,5.0,5.0,Europe
1916,Friendly,Uruguay,9.0,4.0,10.0,Americas
1916,Other,Uruguay,2.0,3.0,6.0,Americas
1917,Copa América,Argentina,5.0,3.0,3.0,Americas
1917,Other,Argentina,3.0,3.0,1.0,Americas
1917,Friendly,Austria,9.0,7.0,18.0,Europe
1917,Copa América,Brazil,7.0,3.0,8.0,Americas
1917,Friendly,Denmark,17.0,4.0,3.0,Europe
1917,Friendly,Hungary,15.0,5.0,6.0,Europe
1917,Friendly,Japan,2.0,1.0,15.0,Asia
1917,Friendly,Norway,4.0,4.0,19.0,Europe
1917,Friendly,Sweden,7.0,4.0,6.0,Europe
1917,Friendly,Switzerland,3.0,2.0,3.0,Europe
1917,Copa América,Uruguay,9.0,3.0,0.0,Americas
1917,Friendly,Uruguay,3.0,1.0,1.0,Americas
1917,Other,Uruguay,1.0,3.0,3.0,Americas
1918,Other,Argentina,7.0,6.0,6.0,Americas
1918,Friendly,Austria,5.0,4.0,8.0,Europe
1918,Friendly,Denmark,10.0,4.0,4.0,Europe
1918,Friendly,Hungary,9.0,4.0,1.0,Europe
1918,Friendly,Norway,5.0,4.0,8.0,Europe
1918,Friendly,Sweden,4.0,4.0,7.0,Europe
1918,Other,Uruguay,6.0,6.0,7.0,Americas
1919,Copa América,Argentina,7.0,3.0,7.0,Americas
1919,Other,Argentina,9.0,4.0,9.0,Americas
1919,Friendly,Austria,5.0,3.0,5.0,Europe
1919,Friendly,Belgium,2.0,1.0,2.0,Europe
1919,Copa América,Brazil,12.0,4.0,3.0,Americas
1919,Friendly,Brazil,3.0,1.0,3.0,Americas
1919,Copa América,Chile,1.0,3.0,12.0,Americas
1919,Friendly,Denmark,10.0,4.0,7.0,Europe
1919,Friendly,Finland,3.0,2.0,4.0,Europe
1919,Friendly,Hungary,5.0,3.0,5.0,Europe
1919,Friendly,Netherlands,5.0,3.0,6.0,Europe
1919,Other,Northern Ireland,1.0,1.0,1.0,Europe
1919,Friendly,Norway,14.0,5.0,12.0,Europe
1919,Friendly,Paraguay,3.0,4.0,12.0,Americas
1919,Friendly,Sweden,16.0,8.0,19.0,Europe
1919,Friendly,Uruguay,4.0,1.0,2.0,Americas
1919,Other,Uruguay,9.0,4.0,9.0,Americas
1920,Copa América,Argentina,4.0,3.0,2.0,Americas
1920,Other,Argentina,2.0,3.0,5.0,Americas
1920,Friendly,Austria,7.0,3.0,5.0,Europe
1920,Copa América,Brazil,1.0,3.0,8.0,Americas
1920,Copa América,Chile,2.0,3.0,4.0,Americas
1920,Other,England,8.0,3.0,6.0,Europe
1920,Friendly,Finland,7.0,3.0,4.0,Europe
1920,Friendly,France,8.0,3.0,10.0,Europe
1920,Friendly,Germany,4.0,3.0,7.0,Europe
1920,Friendly,Hungary,3.0,3.0,5.0,Europe
1920,Friendly,Italy,10.0,3.0,8.0,Europe
1920,Friendly,Netherlands,4.0,3.0,3.0,Europe
1920,Other,Northern Ireland,2.0,3.0,7.0,Europe
1920,Friendly,Norway,1.0,3.0,4.0,Europe
1920,Other,Scotland,8.0,3.0,6.0,Europe
1920,Friendly,Sweden,7.0,6.0,4.0,Europe
1920,Friendly,Switzerland,10.0,5.0,4.0,Europe
1920,Copa América,Uruguay,9.0,3.0,2.0,Americas
1920,Other,Uruguay,5.0,3.0,2.0,Americas
1920,Other,Wales,5.0,3.0,4.0,Europe
1921,Copa América,Argentina,5.0,3.0,0.0,Americas
1921,Friendly,Austria,17.0,6.0,11.0,Europe
1921,Friendly,Belgium,6.0,4.0,7.0,Europe
1921,Copa América,Brazil,4.0,3.0,3.0,Americas
1921,Friendly,Canada,0.0,1.0,1.0,Americas
1921,Friendly,Chile,2.0,2.0,5.0,Americas
1921,Friendly,Costa Rica,13.0,2.0,0.0,Americas
1921,Friendly,Denmark,4.0,3.0,2.0,Europe
1921,Friendly,Estonia,0.0,2.0,3.0,Europe
1921,Friendly,Finland,13.0,5.0,9.0,Europe
1921,Friendly,France,2.0,3.0,10.0,Europe
1921,Friendly,Germany,6.0,3.0,9.0,Europe
1921,Friendly,Guatemala,0.0,1.0,6.0,Americas
1921,Friendly,Hungary,9.0,4.0,6.0,Europe
1921,Friendly,Italy,10.0,5.0,7.0,Europe
1921,Friendly,Japan,0.0,1.0,3.0,Asia
1921,Friendly,Netherlands,9.0,4.0,4.0,Europe
1921,Other,Northern Ireland,2.0,3.0,5.0,Europe
1921,Friendly,Norway,10.0,4.0,6.0,Europe
1921,Copa América,Paraguay,2.0,3.0,7.0,Americas
1921,Friendly,Paraguay,7.0,3.0,7.0,Americas
1921,Other,Scotland,7.0,3.0,1.0,Europe
1921,Friendly,Spain,3.0,1.0,1.0,Europe
1921,Friendly,Sweden,6.0,8.0,18.0,Europe
1921,Friendly,Switzerland,4.0,3.0,5.0,Europe
1921,Friendly,Uruguay,4.0,1.0,2.0,Americas
1921,Other,Wales,3.0,3.0,3.0,Europe
1922,Copa América,Argentina,6.0,4.0,3.0,Americas
1922,Friendly,Argentina,1.0,1.0,0.0,Americas
1922,Other,Argentina,3.0,4.0,6.0,Americas
1922,Friendly,Austria,15.0,6.0,10.0,Europe
1922,Friendly,Belgium,9.0,5.0,7.0,Europe
1922,Copa América,Brazil,7.0,5.0,2.0,Americas
1922,Friendly,Brazil,3.0,1.0,1.0,Americas
1922,Other,Brazil,2.0,1.0,1.0,Americas
1922,Copa América,Chile,1.0,4.0,10.0,Americas
1922,Friendly,Denmark,4.0,4.0,7.0,Europe
1922,Other,England,3.0,3.0,1.0,Europe
1922,Friendly,Finland,13.0,4.0,14.0,Europe
1922,Friendly,France,2.0,3.0,12.0,Europe
1922,Friendly,Germany,4.0,3.0,2.0,Europe
1922,Friendly,Hungary,14.0,8.0,8.0,Europe
1922,Friendly,Italy,9.0,3.0,7.0,Europe
1922,Friendly,Latvia,1.0,1.0,1.0,Europe
1922,Friendly,Netherlands,3.0,4.0,11.0,Europe
1922,Friendly,New Zealand,7.0,3.0,3.0,Oceania
1922,Friendly,Norway,15.0,6.0,10.0,Europe
1922,Copa América,Paraguay,5.0,5.0,6.0,Americas
1922,Friendly,Poland,3.0,3.0,5.0,Europe
1922,Friendly,Portugal,1.0,1.0,2.0,Europe
1922,Friendly,Romania,1.0,1.0,1.0,Europe
1922,Other,Scotland,4.0,3.0,3.0,Europe
1922,Friendly,Sweden,13.0,6.0,5.0,Europe
1922,Friendly,Switzerland,11.0,5.0,12.0,Europe
1922,Other,Uruguay,4.0,3.0,2.0,Americas
1922,Other,Wales,2.0,2.0,2.0,Europe
1923,Copa América,Argentina,6.0,3.0,6.0,Americas
1923,Friendly,Argentina,8.0,3.0,4.0,Americas
1923,Other,Argentina,7.0,6.0,4.0,Americas
1923,Friendly,Australia,5.0,3.0,8.0,Oceania
1923,Friendly,Austria,5.0,6.0,9.0,Europe
1923,Friendly,Belgium,9.0,5.0,10.0,Europe
1923,Copa América,Brazil,2.0,3.0,5.0,Americas
1923,Friendly,Brazil,4.0,2.0,0.0,Americas
1923,Friendly,China,8.0,2.0,1.0,Asia
1923,Friendly,Denmark,8.0,3.0,4.0,Europe
1923,Friendly,England,19.0,5.0,7.0,Europe
1923,Friendly,Estonia,11.0,5.0,10.0,Europe
1923,Friendly,Finland,14.0,7.0,19.0,Europe
1923,Friendly,France,5.0,6.0,23.0,Europe
1923,Friendly,Germany,6.0,6.0,8.0,Europe
1923,Friendly,Guatemala,10.0,6.0,15.0,Americas
1923,Friendly,Hungary,13.0,6.0,4.0,Europe
1923,Friendly,Italy,3.0,3.0,1.0,Europe
1923,Friendly,Japan,1.0,1.0,5.0,Asia
1923,Friendly,Lithuania,0.0,1.0,5.0,Europe
1923,Friendly,Mexico,15.0,6.0,10.0,Americas
1923,Friendly,Netherlands,13.0,4.0,3.0,Europe
1923,Other,Northern Ireland,5.0,3.0,2.0,Europe
1923,Friendly,Norway,10.0,6.0,8.0,Europe
1923,Friendly,Poland,10.0,4.0,9.0,Europe
1923,Other,Scotland,5.0,3.0,2.0,Europe
1923,Friendly,Spain,6.0,3.0,1.0,Europe
1923,Friendly,Sweden,21.0,9.0,23.0,Europe
1923,Friendly,Switzerland,11.0,7.0,19.0,Europe
1923,Friendly,Turkey,2.0,1.0,2.0,Asia
1923,Copa América,Uruguay,6.0,3.0,1.0,Americas
1923,Other,Uruguay,2.0,3.0,4.0,Americas
1923,Other,Wales,2.0,3.0,7.0,Europe
1924,Copa América,Argentina,2.0,3.0,0.0,Americas
1924,Friendly,Argentina,3.0,2.0,2.0,Americas
1924,Other,Argentina,8.0,4.0,5.0,Americas
1924,Friendly,Aruba,0.0,1.0,4.0,Americas
1924,Friendly,Australia,9.0,6.0,8.0,Oceania
1924,Friendly,Austria,26.0,9.0,12.0,Europe
1924,Friendly,Belgium,6.0,6.0,10.0,Europe
1924,Copa América,Chile,1.0,3.0,10.0,Americas
1924,Friendly,Denmark,2.0,2.0,3.0,Europe
1924,Other,Denmark,5.0,2.0,4.0,Europe
1924,Friendly,Egypt,11.0,3.0,8.0,Africa
1924,Friendly,England,7.0,2.0,1.0,Europe
1924,Other,England,5.0,3.0,4.0,Europe
1924,Friendly,Estonia,4.0,5.0,17.0,Europe
1924,Friendly,Finland,15.0,6.0,12.0,Europe
1924,Friendly,France,3.0,5.0,10.0,Europe
1924,Friendly,Germany,10.0,7.0,13.0,Europe
1924,Friendly,Hungary,21.0,7.0,10.0,Europe
1924,Friendly,Italy,4.0,5.0,13.0,Europe
1924,Friendly,Latvia,3.0,3.0,5.0,Europe
1924,Friendly,Netherlands,4.0,4.0,4.0,Europe
1924,Friendly,Northern Ireland,1.0,1.0,2.0,Europe
1924,Other,Northern Ireland,1.0,3.0,6.0,Europe
1924,Friendly,Norway,0.0,2.0,4.0,Europe
1924,Other,Norway,2.0,2.0,9.0,Europe
1924,Other,Paraguay,3.0,2.0,4.0,Americas
1924,Friendly,Poland,6.0,5.0,12.0,Europe
1924,Friendly,Russia,3.0,1.0,0.0,Europe
1924,Other,Scotland,3.0,3.0,3.0,Europe
1924,Friendly,Spain,2.0,2.0,1.0,Europe
1924,Friendly,Sweden,29.0,7.0,12.0,Europe
1924,Other,Sweden,9.0,2.0,3.0,Europe
1924,Friendly,Switzerland,10.0,4.0,3.0,Europe
1924,Copa América,Uruguay,8.0,3.0,1.0,Americas
1924,Friendly,Uruguay,2.0,2.0,3.0,Americas
1924,Other,Uruguay,2.0,2.0,4.0,Americas
1924,Other,Wales,5.0,3.0,1.0,Europe
1925,Copa América,Argentina,11.0,4.0,4.0,Americas
1925,Other,Argentina,2.0,2.0,2.0,Americas
1925,Friendly,Austria,20.0,9.0,11.0,Europe
1925,Friendly,Belgium,6.0,5.0,11.0,Europe
1925,Copa América,Brazil,11.0,4.0,9.0,Americas
1925,Friendly,Bulgaria,3.0,2.0,6.0,Europe
1925,Friendly,Canada,2.0,2.0,6.0,Americas
1925,Friendly,China,7.0,2.0,1.0,Asia
1925,Friendly,Denmark,5.0,2.0,7.0,Europe
1925,Other,Denmark,7.0,2.0,1.0,Europe
1925,Friendly,Estonia,5.0,4.0,2.0,Europe
1925,Friendly,Finland,12.0,8.0,20.0,Europe
1925,Friendly,France,2.0,3.0,14.0,Europe
1925,Friendly,Haiti,1.0,3.0,6.0,Americas
1925,Friendly,Hungary,13.0,8.0,15.0,Europe
1925,Friendly,Italy,8.0,4.0,3.0,Europe
1925,Friendly,Latvia,5.0,3.0,7.0,Europe
1925,Friendly,Lithuania,2.0,2.0,3.0,Europe
1925,Friendly,Netherlands,13.0,5.0,7.0,Europe
1925,Other,Northern Ireland,0.0,3.0,3.0,Europe
1925,Friendly,Norway,1.0,1.0,0.0,Europe
1925,Other,Norway,4.0,2.0,12.0,Europe
1925,Friendly,Paraguay,3.0,5.0,1.0,Americas
1925,Friendly,Philippines,1.0,1.0,5.0,Asia
1925,Friendly,Poland,6.0,5.0,11.0,Europe
1925,Friendly,Portugal,1.0,1.0,0.0,Europe
1925,Friendly,Romania,5.0,2.0,4.0,Europe
1925,Other,Scotland,11.0,4.0,1.0,Europe
1925,Friendly,Spain,6.0,4.0,0.0,Europe
1925,Friendly,Sweden,19.0,5.0,8.0,Europe
1925,Other,Sweden,7.0,2.0,5.0,Europe
1925,Friendly,Switzerland,6.0,7.0,15.0,Europe
1925,Friendly,Turkey,6.0,4.0,6.0,Asia
1925,Friendly,United States,6.0,2.0,2.0,Americas
1925,Friendly,Uruguay,1.0,5.0,3.0,Americas
1925,Other,Wales,2.0,4.0,8.0,Europe
1926,Copa América,Argentina,14.0,4.0,3.0,Americas
1926,Other,Argentina,4.0,2.0,2.0,Americas
1926,Friendly,Austria,19.0,5.0,6.0,Europe
1926,Friendly,Belgium,14.0,6.0,15.0,Europe
1926,Copa América,Bolivia,2.0,4.0,24.0,Americas
1926,Copa América,Chile,14.0,4.0,6.0,Americas
1926,Friendly,Denmark,6.0,2.0,4.0,Europe
1926,Other,Denmark,4.0,2.0,2.0,Europe
1926,Other,England,4.0,3.0,7.0,Europe
1926,Friendly,Estonia,6.0,5.0,11.0,Europe
1926,Friendly,Finland,13.0,6.0,19.0,Europe
1926,Friendly,France,12.0,5.0,11.0,Europe
1926,Friendly,Germany,12.0,4.0,10.0,Europe
1926,Friendly,Haiti,5.0,5.0,11.0,Americas
1926,Friendly,Hungary,17.0,7.0,14.0,Europe
1926,Friendly,Italy,10.0,4.0,8.0,Europe
1926,Friendly,Jamaica,8.0,2.0,0.0,Americas
1926,Friendly,Kenya,3.0,2.0,2.0,Africa
1926,Friendly,Latvia,8.0,4.0,8.0,Europe
1926,Friendly,Lithuania,3.0,2.0,6.0,Europe
1926,Friendly,Netherlands,12.0,6.0,17.0,Europe
1926,Other,Northern Ireland,6.0,3.0,7.0,Europe
1926,Other,Norway,4.0,2.0,5.0,Europe
1926,Copa América,Paraguay,8.0,4.0,20.0,Americas
1926,Friendly,Poland,17.0,5.0,9.0,Europe
1926,Friendly,Portugal,5.0,2.0,7.0,Europe
1926,Friendly,Romania,9.0,2.0,2.0,Europe
1926,Other,Scotland,8.0,3.0,0.0,Europe
1926,Friendly,Spain,4.0,1.0,2.0,Europe
1926,Friendly,Sweden,24.0,8.0,20.0,Europe
1926,Other,Sweden,3.0,2.0,4.0,Europe
1926,Friendly,Switzerland,7.0,6.0,19.0,Europe
1926,Friendly,Turkey,2.0,2.0,9.0,Asia
1926,Friendly,United States,6.0,1.0,2.0,Americas
1927,Copa América,Argentina,15.0,3.0,4.0,Americas
1927,Other,Argentina,1.0,2.0,1.0,Americas
1927,Friendly,Austria,14.0,3.0,2.0,Europe
1927,Friendly,Belgium,8.0,6.0,24.0,Europe
1927,Copa América,Bolivia,3.0,3.0,19.0,Americas
1927,Friendly,Bulgaria,4.0,2.0,6.0,Europe
1927,Friendly,Chile,2.0,1.0,3.0,Americas
1927,Friendly,China,8.0,2.0,2.0,Asia
1927,Friendly,Denmark,5.0,3.0,2.0,Europe
1927,Other,Denmark,3.0,2.0,1.0,Europe
1927,Other,England,6.0,4.0,8.0,Europe
1927,Friendly,Estonia,13.0,5.0,9.0,Europe
1927,Friendly,Finland,7.0,4.0,12.0,Europe
1927,Friendly,France,5.0,5.0,30.0,Europe
1927,Friendly,Germany,9.0,3.0,7.0,Europe
1927,Friendly,Honduras,1.0,2.0,0.0,Americas
1927,Friendly,Hungary,13.0,2.0,7.0,Europe
1927,Other,Hungary,5.0,1.0,3.0,Europe
1927,Friendly,Italy,13.0,4.0,5.0,Europe
1927,Other,Italy,0.0,1.0,1.0,Europe
1927,Friendly,Japan,3.0,2.0,6.0,Asia
1927,Friendly,Latvia,12.0,5.0,23.0,Europe
1927,Friendly,Lithuania,3.0,2.0,11.0,Europe
1927,Friendly,Luxembourg,2.0,1.0,5.0,Europe
1927,Friendly,Netherlands,7.0,5.0,7.0,Europe
1927,Friendly,New Zealand,5.0,4.0,8.0,Oceania
1927,Other,Northern Ireland,4.0,3.0,4.0,Europe
1927,Friendly,Norway,5.0,3.0,8.0,Europe
1927,Other,Norway,4.0,2.0,8.0,Europe
1927,Copa América,Peru,4.0,3.0,11.0,Americas
1927,Friendly,Portugal,5.0,2.0,3.0,Europe
1927,Friendly,Romania,3.0,1.0,3.0,Europe
1927,Other,Scotland,5.0,3.0,4.0,Europe
1927,Friendly,Spain,5.0,3.0,3.0,Europe
1927,Friendly,Sweden,31.0,7.0,8.0,Europe
1927,Other,Sweden,5.0,2.0,3.0,Europe
1927,Friendly,Switzerland,4.0,4.0,12.0,Europe
1927,Friendly,Turkey,6.0,2.0,4.0,Asia
1927,Other,Uruguay,1.0,2.0,1.0,Americas
1927,Other,Wales,9.0,4.0,8.0,Europe
1928,Other,Argentina,3.0,2.0,2.0,Americas
1928,Other,Austria,7.0,2.0,1.0,Europe
1928,Friendly,Belarus,9.0,3.0,11.0,Europe
1928,Friendly,Belgium,10.0,7.0,13.0,Europe
1928,Other,Denmark,6.0,2.0,3.0,Europe
1928,Friendly,El Salvador,5.0,1.0,0.0,Americas
1928,Other,England,6.0,3.0,8.0,Europe
1928,Friendly,Estonia,3.0,3.0,4.0,Europe
1928,Other,Estonia,6.0,2.0,1.0,Europe
1928,Friendly,Finland,7.0,5.0,14.0,Europe
1928,Friendly,France,11.0,5.0,13.0,Europe
1928,Friendly,Germany,7.0,4.0,5.0,Europe
1928,Friendly,Guyana,1.0,1.0,1.0,Americas
1928,Friendly,Hungary,5.0,1.0,5.0,Europe
1928,Other,Hungary,7.0,3.0,10.0,Europe
1928,Friendly,Italy,7.0,4.0,9.0,Europe
1928,Other,Italy,10.0,3.0,7.0,Europe
1928,Friendly,Latvia,4.0,4.0,7.0,Europe
1928,Other,Latvia,4.0,2.0,0.0,Europe
1928,Friendly,Lithuania,1.0,1.0,1.0,Europe
1928,Friendly,Luxembourg,1.0,1.0,1.0,Europe
